x,y,cluster_id
42.1413,61.9737,1
-3.29941,-91.2132,0
70.7789,55.7026,1
-39.9256,41.3133,3
-82.849,82.7055,3
-84.5844,39.5506,3
-41.9521,89.9168,3
26.3527,83.9039,1
-13.5522,-51.6863,0
95.6409,14.6582,1
-58.2734,-0.644088,4
-50.6094,-38.8798,0
-78.5062,78.4194,3
79.6794,-21.6473,2
-47.1933,76.2252,3
82.7799,59.1645,1
-74.9262,65.1112,3
-3.81349,96.8463,3
-47.733,-56.0862,0
64.6191,-30.5444,2
-53.4136,62.4241,3
-21.1593,80.72,3
-53.8108,-58.6779,0
95.9536,-73.852,2
71.0526,-0.627923,2
-23.195,-37.3771,0
35.523,56.3907,1
-15.6092,74.8861,3
-30.5725,-28.1375,4
43.9252,-81.9342,2
-11.1397,-32.4592,4
31.0629,-1.0056,2
-13.6413,60.8329,3
67.7359,74.7618,1
50.4801,68.6539,1
54.176,18.3486,1
-45.3021,59.1136,3
-29.5804,45.2408,3
-64.6479,60.9988,3
78.5073,51.9124,1
38.8193,-28.8716,2
-99.8248,12.4021,4
-88.0501,56.8879,3
56.5852,-82.9694,2
-38.5908,18.7934,4
-19.4378,84.2739,3
36.9448,-70.9297,2
55.6441,34.7374,1
-32.8743,38.5889,3
-39.6572,-81.1172,0
21.6363,-24.4461,2
-9.66327,-22.4477,4
99.0318,-11.8081,2
-57.7282,-36.992,0
9.5356,-20.217,2
35.7723,-72.36,2
58.1528,86.5227,1
-38.7853,14.1572,4
29.8036,-11.1557,2
-18.7497,12.0904,4
58.7042,-39.1393,2
-35.669,-75.9159,0
2.51303,53.6851,1
1.7861,35.4524,1
52.0624,-68.1215,2
-10.9316,-45.1774,0
11.2351,1.96626,4
9.82742,-85.3233,2
26.7666,73.1739,1
80.9017,73.8813,1
-59.1549,-13.0826,4
18.5207,31.167,1
-59.4264,-4.35672,4
1.23134,89.1594,3
-86.8119,-23.965,4
-77.5981,-91.8309,0
38.9298,-28.9897,2
60.9394,-28.7331,2
-55.9756,-37.4441,0
-66.0887,82.3443,3
29.8169,-66.1251,2
-81.0157,-24.9003,4
-22.6183,-82.1577,0
5.66262,-34.3131,2
-61.9156,9.95002,4
-67.433,90.9159,3
-99.2007,84.802,3
-36.3251,-87.0745,0
-12.0908,13.0576,4
25.0976,-56.2318,2
-18.6277,52.9652,3
87.8562,81.3211,1
14.4457,95.2305,1
74.6093,-70.1087,2
-2.64009,-51.3441,0
-97.3029,62.2912,3
45.7958,-31.6331,2
-49.2224,22.3117,4
44.384,93.939,1
9.1634,45.4195,1
15.3715,-64.858,2
-2.07091,-89.3675,0
-75.4939,75.4113,3
-46.7789,-32.8548,4
-83.0043,67.3342,3
69.1122,19.629,1
-57.9172,-48.9134,0
23.8858,-7.22541,2
-31.2855,7.91867,4
80.2826,60.8992,1
62.7621,-91.9791,2
21.7106,81.0266,1
-7.08249,5.30761,4
19.7321,2.47858,1
-15.9581,-42.4422,0
-37.6586,43.8683,3
-10.0078,-7.5582,4
-58.8021,52.9687,3
-73.0986,34.6683,3
-76.4286,24.685,4
34.7297,90.47,1
25.9965,65.5812,1
29.5797,66.9102,1
76.2858,42.9061,1
-80.26,-31.6962,0
74.2439,22.9896,1
66.1603,-33.1499,2
88.5182,-75.1751,2
-75.1033,-2.5689,4
29.1192,-65.7023,2
-36.3718,-14.0608,4
-77.5312,1.346,4
-21.9754,88.5401,3
12.2834,-78.8347,2
3.57271,-58.5717,2
-55.3053,-77.7588,0
85.9962,60.9961,1
55.6742,-26.1127,2
86.3544,18.2461,1
3.98076,98.0443,3
-46.0414,49.0606,3
30.1683,73.3025,1
-92.5978,-1.34366,4
-39.4565,84.0592,3
-69.949,24.3104,4
30.2558,-49.1718,2
30.2764,-86.7026,2
-88.0158,95.7882,3
-56.0174,23.7553,4
34.4339,-34.602,2
-45.7543,-17.8674,4
52.8047,96.4611,1
51.6358,-83.3409,2
-89.4732,24.9048,4
30.8563,-95.1102,2
18.3589,70.6244,1
87.5016,-77.6548,2
-5.2482,-35.238,4
-85.4833,60.381,3
-68.7526,-53.1666,0
-6.75959,10.0604,4
95.8848,83.7332,1
-25.6942,78.4996,3
31.2891,83.2043,1
0.00947714,80.5701,3
-84.3373,16.3872,4
84.6972,57.9478,1
-45.1216,66.7036,3
-20.6151,-41.293,0
-21.8073,-54.4777,0
75.3264,99.1042,1
-94.4978,-99.4564,0
-40.5761,-41.9329,0
9.97722,-31.1408,2
51.7909,80.5303,1
49.3479,-71.5796,2
-36.3135,55.7519,3
74.7571,-31.5805,2
39.0176,-26.6099,2
-23.7543,-72.5224,0
-87.94,-49.5235,0
4.18948,-59.9995,2
70.1696,-80.8018,2
-61.952,56.0285,3
63.0112,6.34185,1
-39.447,-1.73959,4
-83.9418,89.0817,3
-84.9966,54.3461,3
43.1283,-78.4677,2
44.6168,80.2797,1
50.8489,65.2943,1
95.2104,-64.9338,2
22.3692,-21.1916,2
-61.6781,22.8285,4
8.88097,-1.55154,4
70.5546,-44.7519,2
-31.6316,-67.3702,0
54.3125,44.2447,1
13.0252,-36.9026,2
-37.8769,90.4108,3
-30.0517,6.21463,4
11.5453,17.0123,1
-96.1258,60.4704,3
98.3719,-19.6845,2
-43.3695,88.8034,3
-59.9188,76.5824,3
60.4588,-33.388,2
65.9781,-49.6017,2
-72.3772,64.9851,3
-75.4338,-44.7394,0
-62.8809,-97.7361,0
-52.9442,75.466,3
25.7305,22.0692,1
65.0102,-62.6881,2
-92.1863,48.5895,3
1.88072,-21.7697,4
-79.2728,-63.7419,0
43.9885,-66.6118,2
24.0199,-67.8123,2
49.5426,22.4432,1
-79.1171,-33.3497,0
89.0949,21.1172,1
-23.2408,19.0392,4
43.8647,49.9587,1
94.027,51.6496,1
-48.8827,45.9951,3
34.6863,-1.53573,2
-48.5938,1.04107,4
66.3499,-46.7665,2
85.0188,-64.295,2
-36.0506,-96.6376,0
10.1078,57.635,1
-14.7409,-89.9815,0
17.8024,-92.6989,2
40.3459,14.4491,1
3.89783,17.5205,4
21.491,96.7372,1
90.0404,-96.8257,2
-74.018,59.5903,3
42.5144,46.4874,1
-94.0676,64.4313,3
-57.1326,-9.40892,4
90.6726,70.5148,1
-95.3846,-15.5982,4
69.2073,4.67489,1
95.9682,38.889,1
-38.1838,45.4236,3
-32.4275,83.0177,3
-32.8184,-63.0259,0
84.9424,76.7146,1
83.8314,-71.0216,2
-2.32167,-90.1994,0
-98.7892,-36.3824,0
-37.6201,53.8752,3
27.1711,-3.49142,2
83.1087,20.737,1
-12.2526,29.6763,4
85.3547,-31.7087,2
8.10093,-62.4166,2
40.126,9.76115,1
82.2199,-97.009,2
37.8285,85.3933,1
57.1238,-79.9906,2
-1.65869,89.232,3
70.7569,30.5236,1
7.0107,41.5752,1
14.9408,49.3406,1
8.69459,91.5759,1
-2.53955,37.0716,4
73.9734,18.3459,1
69.2916,-3.95085,2
54.677,9.83918,1
33.8448,-7.35267,2
-3.30423,-15.7166,4
25.3298,-47.864,2
-47.6771,98.1849,3
6.03176,57.908,1
93.0015,77.3594,1
-14.2417,24.9734,4
50.9733,-68.7632,2
17.998,82.5438,1
65.0635,-30.5504,2
14.5389,22.7494,1
38.2036,-89.897,2
-19.1203,-84.1689,0
5.81911,53.7449,1
79.7663,85.009,1
5.02714,53.4866,1
87.9483,30.1966,1
-53.9327,-17.7241,4
19.9731,2.23573,1
91.0533,-77.1739,2
23.2994,37.0292,1
-62.9872,-66.8537,0
-42.3623,-51.4043,0
-26.3015,-74.8287,0
8.18834,82.9757,1
16.7097,24.0275,1
-1.23558,-35.5319,4
42.5187,-13.0903,2
-66.662,86.6852,3
56.9949,64.8297,1
42.0474,-37.1496,2
-7.27698,29.3543,4
-34.1827,55.6168,3
56.8412,-67.985,2
-84.1569,35.4375,3
29.3782,13.442,1
77.5881,17.0932,1
29.5869,85.5687,1
37.6416,63.9716,1
-43.0453,-82.2005,0
-50.4727,18.9454,4
-79.7724,42.1632,3
-78.9738,60.5345,3
-92.9038,26.952,4
-32.8,-71.5726,0
-27.501,-41.5216,0
-79.8588,94.4306,3
92.2637,-55.8226,2
89.7844,31.7695,1
-74.5712,69.2158,3
83.5799,-57.7705,2
90.4891,95.6027,1
84.782,-26.4379,2
69.17,56.3649,1
61.9138,69.7438,1
97.7794,-8.87977,2
51.6213,-29.7708,2
61.4956,11.5273,1
-7.53128,54.4263,3
47.4531,-12.847,2
-39.9685,-32.2507,4
60.8188,-18.88,2
58.4221,-97.5365,2
-88.8094,49.7005,3
43.2072,-61.8025,2
-99.5115,-67.1945,0
35.7325,-46.9804,2
-69.9472,-17.3359,4
63.1243,97.663,1
-51.0546,-63.4888,0
58.4522,-35.5738,2
-56.1618,-31.4595,4
-65.3662,-95.706,0
24.5265,-28.1121,2
86.9132,85.7789,1
-2.00124,-70.2562,0
-12.8738,5.66591,4
-47.1321,-60.8102,0
-96.4087,-40.1187,0
92.3523,-24.4784,2
19.0777,48.285,1
-73.5706,17.4387,4
97.1268,-44.7885,2
75.7679,51.2761,1
-29.2858,37.0729,3
-52.1311,-47.4723,0
97.9236,60.3573,1
51.2068,23.7911,1
-85.0922,-76.2154,0
29.6222,39.7915,1
20.0869,43.1031,1
5.24935,43.4589,1
-99.8668,-64.7353,0
-52.4738,-6.30199,4
-39.7214,-54.0502,0
-76.2369,88.762,3
-98.9547,-46.8618,0
86.4684,53.2051,1
51.618,-17.316,2
35.614,29.9873,1
-19.3847,35.1598,4
15.1161,-34.7589,2
-3.35084,92.5412,3
63.5611,-62.8957,2
-9.57193,21.2921,4
-84.4691,52.5208,3
38.8547,-76.6196,2
-93.9875,-42.6188,0
-23.2588,64.5805,3
75.1221,-75.5828,2
94.1188,-87.2403,2
34.5023,-64.7346,2
-83.1307,90.1361,3
18.8516,-84.9099,2
-38.9058,-98.0976,0
-48.7324,-86.7836,0
58.897,46.2782,1
19.5993,40.1106,1
95.6311,-28.0737,2
-49.9145,19.3477,4
-6.36234,-29.0737,4
89.8147,37.3703,1
83.9126,29.9909,1
75.4022,61.536,1
-25.8405,0.454962,4
-6.5546,-20.2908,4
-83.976,-78.1579,0
50.9876,-97.3639,2
10.3662,-93.5468,2
-56.0447,14.1876,4
29.6458,-4.92625,2
4.52029,-42.3325,2
17.9858,30.2134,1
34.2523,-82.6496,2
-75.8378,-76.6601,0
38.0717,-13.1267,2
-12.227,49.1991,3
60.2536,26.8623,1
-88.1529,-75.2625,0
10.5628,5.50264,4
-10.5151,-57.1956,0
98.4395,78.7662,1
9.8989,49.3146,1
-10.9305,6.76597,4
44.3725,69.5768,1
-27.9048,34.7075,4
25.2124,-43.7981,2
80.2737,2.44887,1
-17.083,-57.9164,0
-24.4024,15.9437,4
-14.087,38.7767,3
-41.9961,-30.562,4
-60.4371,4.22146,4
86.5157,-63.8512,2
-81.5449,9.08,4
63.0221,35.5704,1
-88.8203,-89.6034,0
88.908,-19.5324,2
-14.993,80.7081,3
-60.5334,42.8676,3
-70.2756,-84.4023,0
-97.1202,67.381,3
70.2284,90.636,1
20.9999,-29.6541,2
82.5787,-90.8621,2
-9.19639,-84.0571,0
42.634,-57.5342,2
-64.9399,1.90614,4
69.411,27.8318,1
23.3801,50.4731,1
19.6347,71.235,1
-83.1622,-77.095,0
-21.2563,6.9876,4
78.4151,-13.7204,2
63.8282,-92.4791,2
6.69894,-99.3278,0
-77.0035,-93.4001,0
-34.7637,-38.9332,0
89.6898,37.806,1
-26.9394,72.4681,3
94.761,61.9966,1
-64.8518,66.0394,3
64.1597,84.597,1
-6.24504,-29.9174,4
18.7387,46.404,1
-71.6069,13.4274,4
97.602,48.7679,1
-82.8011,-87.313,0
15.704,-36.6798,2
98.1842,-38.9198,2
38.6649,-61.7593,2
41.3077,-77.6248,2
-8.79684,-6.94613,4
14.0611,-73.2729,2
56.3015,78.0197,1
10.697,-60.0009,2
-27.3509,69.7958,3
31.755,-78.8791,2
-19.398,-76.7627,0
73.7719,70.1898,1
72.6745,-20.2685,2
-8.26213,55.8174,3
24.589,1.68897,1
61.9186,-96.3377,2
-56.639,11.0468,4
-3.17924,-51.3899,0
-11.4577,-17.831,4
20.0422,46.4977,1
-56.3209,19.6487,4
66.9237,-61.5546,2
-1.17534,54.723,3
28.427,-42.1744,2
10.0425,3.17503,4
36.8356,-8.35422,2
-63.3513,-64.7526,0
18.3848,-11.1638,2
-55.4696,-64.3035,0
-86.8996,47.4352,3
28.1865,-58.7074,2
42.0644,-45.4206,2
-3.16318,-63.1515,0
31.7724,-40.507,2
-77.8181,-56.8565,0
-38.6406,2.4228,4
-89.3089,-25.0824,4
40.0357,94.7425,1
20.7497,-25.4376,2
21.7608,-87.0098,2
-5.91298,-55.8403,0
-98.5257,41.5561,3
49.1284,-58.1112,2
58.0152,-19.0267,2
52.6342,81.3428,1
39.0199,-42.447,2
-64.5737,-60.6058,0
-99.2322,-74.3308,0
0.521827,31.7837,1
11.6294,-28.8037,2
74.5585,-3.06245,2
-96.6199,-4.6946,4
40.18,91.0552,1
-64.5002,70.0307,3
-98.9015,-16.4792,4
-98.5816,66.4284,3
-20.5936,79.1735,3
95.6454,-1.35313,2
-42.7118,56.2288,3
-74.1256,-74.836,0
87.2494,-43.722,2
-91.8095,79.4359,3
87.2851,-1.86543,2
98.1244,-15.8177,2
46.301,-53.7544,2
0.738728,66.1338,3
-15.3958,41.381,3
51.8645,-91.9193,2
90.4766,12.9898,1
86.5555,-37.6208,2
33.9235,19.5643,1
-1.00217,60.7278,3
24.554,-53.3085,2
15.8548,-77.1213,2
-58.4431,18.5291,4
3.45645,55.391,1
-77.6155,-64.2087,0
-67.3378,92.1602,3
-82.9933,-46.6789,0
-80.4793,63.3431,3
14.6188,-84.472,2
85.2008,-98.4631,2
71.6689,-89.6677,2
-80.0772,12.9694,4
55.8375,25.0171,1
-92.4311,39.0245,3
-18.2668,86.7919,3
-94.2519,49.9714,3
23.683,22.0912,1
-33.011,-81.9218,0
-61.3697,-97.5663,0
-0.226885,12.9343,4
19.6239,10.5687,1
0.255239,29.8124,4
44.2423,62.6335,1
-25.8645,-84.5391,0
13.6094,19.9691,1
-45.3739,97.9741,3
78.0938,53.5797,1
76.0394,35.5212,1
41.4801,-86.9588,2
18.9871,88.4081,1
10.0623,-52.2156,2
86.1088,-34.7026,2
-96.9091,-70.9888,0
-50.4951,-61.7559,0
-39.7426,7.30942,4
46.4951,88.1668,1
-36.3766,-10.4595,4
49.0129,24.0308,1
12.434,10.0487,1
4.23001,-14.5782,4
-10.0731,70.229,3
15.2677,79.7255,1
-43.3188,-73.5362,0
-0.29676,6.23559,4
96.8899,55.9244,1
4.13699,65.0259,1
-87.3265,-87.9437,0
1.56572,28.5925,4
-42.1381,25.6999,4
-63.5285,-50.8838,0
-51.1885,-70.7869,0
38.9814,-86.6516,2
-10.8621,-47.5786,0
78.2034,7.22218,1
99.7585,-25.9749,2
3.637,-74.7899,2
-65.2239,19.0604,4
-36.055,-72.8933,0
5.17853,73.3909,1
9.95587,-23.2122,2
-37.8331,47.589,3
-57.3158,70.4939,3
-49.2076,88.0565,3
9.39729,-5.21966,4
-48.8418,51.6515,3
-4.32234,46.0164,3
23.3364,38.2576,1
-78.2322,-45.5337,0
-55.0427,95.2714,3
-69.5926,83.4799,3
-17.9348,62.1199,3
-93.7362,33.8587,3
-1.65225,81.272,3
93.847,73.4856,1
38.1533,91.9226,1
-64.6317,96.5186,3
-45.3358,-75.0372,0
78.3114,-80.6341,2
-90.5115,-25.5043,4
89.2354,87.7518,1
91.1384,-46.9168,2
81.4826,-9.68971,2
-38.9534,-71.0376,0
-41.0452,-22.6056,4
-98.2536,91.6813,3
5.2528,71.2829,1
54.609,-93.1524,2
-38.0677,96.7574,3
43.1036,-73.3211,2
96.8026,0.612748,1
84.5987,-98.3587,2
82.6606,-5.96887,2
73.6812,71.2715,1
-44.1039,-16.8817,4
76.9875,71.9495,1
70.2376,-99.066,2
46.0853,-70.6085,2
13.8921,-14.9136,2
-40.695,-2.11921,4
-78.9308,53.438,3
97.5815,-67.2732,2
-7.95262,98.7941,3
50.8085,61.1739,1
-79.6445,-66.2547,0
-62.4239,38.8121,3
-2.35223,37.7952,1
-38.3658,2.20394,4
-27.7621,-18.8528,4
66.3307,-60.2235,2
2.03832,-96.0755,0
-53.9068,-45.8489,0
-64.5039,12.5134,4
-35.726,-36.0019,0
-0.416064,-85.653,0
16.9604,-12.8892,2
40.08,-49.5783,2
62.2995,-12.6675,2
-12.8766,10.6053,4
61.4581,-13.4212,2
-87.0813,-25.7462,4
27.6345,49.7495,1
23.4021,-89.7591,2
0.478053,-1.48984,4
82.0165,10.8814,1
-30.367,15.2792,4
14.6606,-44.8697,2
39.5728,73.265,1
70.2261,30.6969,1
-30.1066,89.2879,3
-87.3487,-2.88984,4
55.9191,-55.824,2
-81.146,-62.7968,0
41.3303,-15.694,2
91.5839,-77.2056,2
3.58129,-27.1909,4
-50.0586,-37.6158,0
-71.6188,75.27,3
-50.4897,-33.8962,0
52.0627,-74.3085,2
34.9105,29.2987,1
-30.517,-7.81529,4
-56.1007,-36.6139,0
25.2494,90.7058,1
-44.6873,-84.3646,0
-38.8475,67.5947,3
86.9256,-69.844,2
-64.5579,-1.75365,4
-13.2741,60.4186,3
13.3536,-16.9811,2
28.2982,37.0582,1
78.6517,31.1872,1
-72.1127,-30.6799,4
-8.42449,-68.2087,0
2.12919,-93.7701,0
70.0789,-61.9841,2
-72.6939,-31.4326,0
84.9676,-20.7926,2
-57.377,-93.9675,0
-10.7746,53.1547,3
-48.0343,33.8974,3
-37.3586,89.3715,3
61.5143,27.787,1
-20.7385,-19.9489,4
35.1988,48.2633,1
62.5071,-45.9875,2
-32.3318,93.8017,3
-88.2657,25.8958,4
-68.9019,6.13254,4
51.8319,90.7888,1
17.1156,-87.927,2
84.9784,-80.601,2
-22.709,9.49674,4
48.2983,24.8581,1
-80.8755,-18.7788,4
-39.3929,-72.7083,0
0.0151277,-79.5249,0
20.1606,62.7498,1
-72.9449,-23.9308,4
71.2995,39.8146,1
-84.5575,-59.8042,0
11.2177,-24.5308,2
-68.0019,95.4886,3
0.9642,-82.0619,0
21.4835,-36.5035,2
-28.3345,81.2001,3
-77.0234,-79.7305,0
73.0769,-2.2693,2
-88.8266,4.57035,4
-79.2756,1.78822,4
-35.783,80.1601,3
10.1891,67.9653,1
57.9997,-56.9117,2
41.1399,-56.7677,2
-95.1705,79.3166,3
-36.3065,36.1001,3
90.2184,-37.8196,2
27.8293,57.1993,1
35.7463,78.8865,1
20.1832,-97.0577,2
-67.4458,-7.8121,4
20.7881,-72.3758,2
92.2524,5.79382,1
-18.4298,3.90174,4
86.0707,-88.0897,2
94.7138,83.4926,1
81.736,23.7745,1
49.5771,-56.0075,2
96.5218,81.3073,1
-72.357,-79.7379,0
81.3713,-41.1419,2
-80.5135,41.778,3
-67.8179,-25.1348,4
19.9928,-11.5204,2
-30.5262,22.6633,4
-43.3485,-87.8954,0
-91.2274,29.8422,3
32.7657,54.4253,1
-1.50509,73.0331,3
-38.7653,22.5131,4
-39.2083,-99.1048,0
-67.4476,37.0653,3
42.4804,72.1231,1
-90.2052,14.2794,4
59.3109,45.6063,1
-28.1034,-98.1798,0
-72.0139,-72.7734,0
54.1344,-33.4846,2
99.7503,-3.7249,2
4.42063,-6.67401,4
-71.7506,-16.0374,4
-59.3271,-61.2013,0
26.7881,-96.4189,2
-45.2382,88.8376,3
-9.7974,58.4155,3
79.8887,4.65765,1
-85.1666,-69.8438,0
-81.3283,19.4195,4
69.1872,92.1486,1
-18.8604,-46.2478,0
46.9755,85.9149,1
79.3098,-68.9949,2
74.8027,71.3696,1
-26.5871,-65.6095,0
9.17789,-39.8116,2
88.6034,43.2529,1
-46.2371,-29.0337,4
80.0359,-4.56899,2
77.8711,-49.7843,2
-25.91,-12.4097,4
3.03203,66.6891,1
-88.3049,99.8968,3
53.262,-2.6113,2
-53.9937,-96.4738,0
42.1829,-61.414,2
-16.1844,46.4763,3
-78.8497,-29.6319,4
8.2464,57.8927,1
32.3554,-8.58183,2
-32.165,89.0646,3
-0.189167,-86.2411,0
-95.8307,35.1806,3
28.1264,-48.3819,2
6.20346,-1.14672,4
-3.47422,2.79324,4
31.0726,69.7449,1
-55.071,-15.8294,4
-39.1806,92.173,3
94.5252,-8.666,2
35.2222,3.79982,1
-91.8735,-42.7675,0
-60.4522,-91.1301,0
-6.71495,86.2582,3
31.1133,-22.1471,2
30.2808,-66.8118,2
0.999761,-8.94738,4
-37.0566,79.4103,3
3.19743,-18.9766,4
14.9633,44.3761,1
42.1632,53.8134,1
-9.24098,49.7901,3
59.8602,-77.2802,2
64.6297,-14.4218,2
-88.642,-71.7815,0
-25.5575,10.5054,4
-63.3792,66.7274,3
0.0926733,59.6566,3
-74.5442,-49.8196,0
63.0839,-48.29,2
-19.6038,19.9343,4
-82.0364,-11.9855,4
-29.9231,99.4718,3
-98.9733,-12.1187,4
-73.5502,14.2889,4
1.66398,32.4233,1
65.5284,94.7882,1
-70.2262,2.67752,4
32.2236,22.2648,1
-54.6682,-24.3071,4
92.2444,39.3605,1
10.8179,25.603,1
78.8996,-30.3398,2
75.0192,30.2655,1
53.3159,-31.8281,2
-78.4342,10.3296,4
-29.4863,-28.1336,4
11.8081,-60.9797,2
-44.5121,-67.829,0
47.9314,23.2415,1
-90.83,-80.1613,0
39.5258,-96.5047,2
65.0434,-80.905,2
-87.1701,3.16056,4
37.8018,10.5533,1
9.05157,-12.0103,4
93.3072,45.6837,1
84.2956,-7.83187,2
92.679,80.6458,1
-76.0999,93.2608,3
39.7901,-85.5304,2
-34.1166,56.3465,3
-1.61585,-22.6054,4
58.6243,28.6527,1
-77.1167,-23.9538,4
-42.8456,-89.107,0
95.361,65.3652,1
-22.4968,-10.212,4
-38.319,-4.91929,4
-46.6509,71.3738,3
-74.6924,34.7789,3
44.5925,73.843,1
82.0323,71.3633,1
-45.7756,-6.78746,4
-55.1959,-3.6336,4
-31.188,22.1322,4
17.0182,9.94114,1
26.6605,32.8344,1
15.0457,-95.4074,2
18.1701,-75.8503,2
-65.7856,-23.6172,4
-71.889,-79.085,0
77.8617,51.2896,1
-1.95709,-81.8019,0
5.6088,-47.5118,2
80.8188,-3.91088,2
-11.7699,-56.8668,0
87.6578,24.3556,1
43.6806,-53.5397,2
8.09495,-82.5062,2
70.8846,-86.3515,2
-62.1693,-20.2699,4
-78.154,97.1084,3
88.6191,80.596,1
54.0858,42.8934,1
93.1409,-5.58971,2
30.7895,-70.7294,2
-40.9171,-40.9536,0
16.8531,-21.3048,2
-80.3617,48.2144,3
18.3084,87.1467,1
78.9538,24.2409,1
-36.0898,51.0836,3
59.3503,19.7359,1
-77.1987,-93.2854,0
-42.9776,-1.56207,4
-37.5975,44.7387,3
67.1028,-51.2117,2
-19.5836,-21.7066,4
10.0615,-94.4093,2
-23.5165,87.7745,3
-39.7293,15.575,4
25.3032,-35.3288,2
68.3647,-14.2792,2
-1.09777,-36.4396,4
22.6513,72.9124,1
40.8657,79.4316,1
12.5495,54.5264,1
-96.8276,-69.0141,0
-45.6524,-67.8781,0
-49.9763,57.1639,3
-1.99593,86.0047,3
-61.1925,-11.2459,4
33.4293,-92.972,2
-87.4684,-73.8183,0
52.2964,50.7291,1
-55.2908,87.666,3
-75.2024,18.7939,4
38.5586,50.563,1
57.7898,94.6112,1
-20.4042,60.315,3
50.113,-78.9144,2
99.5557,41.9628,1
98.8938,-98.7085,2
-39.5021,-9.35562,4
72.3148,-56.4103,2
-66.2981,-37.7077,0
79.9519,35.3642,1
-71.0973,-55.4155,0
-5.90553,-66.9563,0
-60.4222,94.8109,3
91.1211,75.8455,1
-73.123,-6.21568,4
3.42764,84.8511,3
4.79524,-24.5212,4
-36.5258,74.8699,3
39.6439,65.1905,1
60.1178,-26.5111,2
-48.2241,-16.9499,4
-78.7175,-19.1188,4
-1.15935,-99.1508,0
81.2219,-91.0402,2
53.1014,-19.6306,2
-21.1583,-12.9024,4
-98.4134,-14.0368,4
42.9935,-26.486,2
37.6851,-25.2259,2
-38.352,76.9905,3
-56.5357,55.2418,3
30.5341,-48.5778,2
12.2029,17.326,1
-17.4807,-4.52102,4
58.0633,44.8157,1
99.0085,72.9884,1
-39.423,-97.5186,0
-8.083,4.682,4
88.7171,-32.3588,2
-62.4784,-56.5385,0
-61.1473,-5.8529,4
-62.6488,-87.1447,0
-85.6331,23.412,4
-47.0369,-79.9289,0
35.8671,40.0562,1
97.6289,32.3012,1
9.81671,-96.2133,2
-12.2879,56.9303,3
7.95439,-45.1954,2
37.7287,18.4015,1
76.3814,-10.6671,2
73.4071,-64.0867,2
45.1604,-66.8858,2
62.8874,-77.4557,2
-86.4629,17.1398,4
-85.3956,-55.1293,0
25.3699,-24.9922,2
72.7302,-27.8775,2
-4.71997,79.5132,3
98.2884,-64.5951,2
-61.6389,86.5957,3
-40.1945,-53.06,0
-77.7341,48.0273,3
41.7814,-15.225,2
-36.1822,13.2773,4
-23.5006,25.7777,4
94.3856,33.0082,1
-44.3389,-45.5394,0
5.32964,67.3007,1
-99.2481,58.7771,3
-47.1374,-96.4538,0
18.3345,40.3562,1
68.1383,79.0621,1
-57.6434,-29.9601,4
34.1181,-29.4438,2
-69.4618,72.1627,3
-87.9675,-3.24169,4
68.418,19.6241,1
-56.4875,25.6528,4
32.2605,-36.348,2
64.841,-40.7715,2
-83.9394,75.7683,3
-64.285,63.4537,3
39.5773,-6.29601,2
3.01377,97.2855,3
87.1251,-79.9177,2
-29.4484,-50.6774,0
38.8899,-83.7393,2
-9.59535,19.5716,4
74.3719,-68.8881,2
5.83788,-38.0916,2
-24.9077,58.7424,3
5.18718,-87.1019,2
57.3523,-27.1561,2
-94.99,-75.9518,0
-55.6971,49.9135,3
-44.2266,99.2076,3
-10.068,-81.0149,0
19.1496,-50.5638,2
87.8725,-28.409,2
13.1827,9.0714,1
-59.1931,46.821,3
20.2833,-95.7208,2
62.7882,-24.5742,2
-79.8609,-39.084,0
-99.2303,17.4911,4
83.7678,-31.447,2
86.7755,-98.4123,2
-24.0804,20.8736,4
15.6845,95.823,1
-81.3619,-78.1637,0
-65.4187,-31.9907,0
-31.1248,-70.4906,0
-87.4495,7.67133,4
-22.255,-86.0912,0
-29.3756,40.4395,3
-54.2909,27.7489,4
85.2265,-34.444,2
66.6243,7.7886,1
28.2729,-98.8299,2
82.4885,27.4663,1
-36.3622,-22.0781,4
-64.6597,-66.4747,0
-8.61756,-63.6628,0
57.5983,32.5974,1
-27.8454,-16.6893,4
95.4771,-23.2015,2
-63.3904,-82.9191,0
-87.2687,-42.3111,0
7.24218,26.0956,1
-35.2094,-95.2199,0
47.695,38.7095,1
70.202,-27.5359,2
-85.3857,-36.7321,0
-37.4205,-39.7619,0
80.4749,71.2795,1
-70.5067,88.9054,3
-37.3743,4.29879,4
28.2956,-29.6919,2
23.6704,-6.27915,2
-71.9348,11.7103,4
61.7407,78.539,1
-11.9751,20.585,4
97.6783,-8.0699,2
-64.4734,8.42516,4
-63.1401,-99.9614,0
-95.1211,24.9954,4
0.301206,91.6359,3
85.5722,-96.6078,2
-53.9966,-68.7195,0
14.0609,4.41456,4
23.1897,58.326,1
-41.1565,17.1772,4
-72.9216,38.0939,3
36.1635,-21.9663,2
85.61,45.8699,1
-9.53179,88.6036,3
-5.62286,-9.50663,4
-65.0371,-22.5126,4
-26.0893,29.1577,4
89.9616,-92.5496,2
-73.5184,95.2931,3
27.8156,89.0429,1
27.8705,75.7951,1
32.5477,70.931,1
-0.461048,30.0743,4
49.4541,18.8693,1
-96.6571,-10.9303,4
65.2645,48.1075,1
64.7735,-70.8412,2
43.3273,-68.1628,2
89.1617,73.1755,1
-74.8791,-93.8378,0
-48.5026,-35.4534,0
